Key	Value
刚拆完成一个建筑，正觉得有点可惜	Acabou de demolir um edifício; sente pena.
筑基时走岔了气，正准备休息一下	Perdeu o controle do Qi durante o treinamento de fundação; vai descansar um pouco.
天气图鉴需要玩家遭遇对应天气来点亮。	Para desbloquear o conteúdo da Enciclopédia do Clima, o jogador precisa encontrar o clima correspondente.
渡劫	Sobrevivência à Tribulação
房间内生效，受房间内美观影响。	Eficaz em salas. Afetado pela beleza do ambiente.
移动	Mover
神修在心境为“静”时，心境会匀速自然提高，不收任何外部条件影响。	Quando o estado mental estiver 'estável', ele aumentará naturalmente a uma taxa constante, sem ser afetado por fatores externos.
删除区域	Excluir área
输入数值	Digite o valor.
这个动物由修行者夺舍而来，觉醒灵智以后会迎来最严格的化形天劫，是否确定觉醒灵智	Este animal foi possuído por um cultivador. Uma vez que sua inteligência seja despertada, enfrentará a mais rigorosa Tribulação de Metamorfose. Tem certeza de que deseja despertar sua inteligência?
<font color=#D06508>[食用]</font>\n	<font color=#D06508>[Comer]</font>\n
【解锁线索·{0}】	[Desbloquear Pista {0}]
独门秘籍	Manual Exclusivo
刺眼	Ofuscante
午时,日中之时,正午之时,响午时分	É por volta das 11:00–13:00, os sinos do almoço tocam com risos retumbantes
自动选择:{0}	Seleção automática: {0}
持续时间：{0:N2}天\n	Duração: {0:N2}d\n
取消跟随当前目标	Parar de seguir o alvo atual.
作用阵营	Facção afetada
真炁	Qi Verdadeiro
宝物	Tesouro
雷击	Trovões caem sobre o mundo.
刷新设置	Atualizar Configurações
修改蓝图信息	Modificar informações do blueprint
进入建筑	Entrar no edifício
凝珀之术	Ligador de Almas
{0}发布了一个任务。	{0} lançou uma tarefa.
资源加载(1/4)..	Carregando recursos (1/4)..
选择要炼制的秘宝	Selecione um Legado para fabricar.
本地轮回者	Reencarnador Local
灵智碎片不足以开启灵智	Não é possível despertar a inteligência devido a fragmentos de inteligência insuficientes.
男	Masculino
<font color=#D06508>[仓库含有]</font>	<font color=#D06508>[Armazenamento]</font>
{0}的的瓶颈即将松动，暂时不宜外出历练。	O limite de {0} foi aumentado. Este não é o momento para eles se aventurarem.
选择后缀	Selecionar Sufixo
兽	Besta
蓝图丢失！	Blueprint está perdido!
太虚幻境\n假作真时真亦假，无为有时有还无。\n太上有道虚作实，心中无疑幻成真。	Terra da Ilusão\nSe você disfarça a verdade como falsa; então, o que é verdadeiramente verdadeiro e o que é verdadeiramente falso?\nCom o poder de transformar a ilusão em realidade, todas as dúvidas se tornam verdade.
开	Ligado
订阅数:	Inscritos:
正在苏醒...	Despertando...
生成物品	Gerar Item
吞食	Devorar
建筑	Edifício
随机法宝	Artefato Aleatório
万妖之世	Era dos Yaoguai
心境：{0:N0}/{1:N0}{11}\n层次：{2}{3}\n趋势：{5}{4:F2}/天\n\t({6})\n突破条件：{7}\n突破进度：{8:P2}({9:N1}/{10:N1})\n\n心境会大幅度影响修炼相关行为的效率和成功率。只有足够强大的心境才能驾驭信徒的祈祷之念。	Estado Mental: {0:N0}/{1:N0}{11}\nEstados: {2}{3}\nInclinação: {5}{4:F2}/d \n\t({6})\nRequisitos para Avanço: {7}\nProgresso do Avanço: {8:P2}({9:N1}/{10:N1})\n\nO Estado Mental de um personagem afeta significativamente a eficiência e a taxa de sucesso das ações relacionadas ao treinamento. Somente um estado mental suficientemente forte pode controlar as preces de todos os seguidores.
老门派	Seita Antiga
击杀修行者：{0:F0}个	Cultivadores Abatidos: {0:F0}
进攻	Atacar
交互	Interagir
{0}获得{1}点信仰	{0} obtém {1} crenças.
本局游戏永久生效	Efeito permanente nesta partida
影响角色驾驭法宝的能力。	Afeta a capacidade do personagem de usar artefatos.
最后一轮竞拍	A Última Rodada!
储存区 ({0}格)	Area de Armazenamento ({0} Espaço)
凶	Sinistro
御器	Maestria em Artefatos
请选择心斋时间	Defina a duração do Jejum Mental
请选择一个物品或者实体	Selecione um item ou uma entidade tangível.
它	Isto
该区域此类建筑已达上限	Não há mais edifícios deste tipo nesta área
季节变化	Mudança de Estação
{0}测试通过！	{0} passou no teste!
采矿	Minerar
重载脚本结束	Scripts recarregados
将心境调整到圆润。（选择角色，通过屏幕下方的人物面板，切换至调心模式，角色会专心恢复心境。情绪会影响心境的最大值，想要良好的心境请先保证良好的情绪。）	Ajuste o Estado Mental para Composto. Selecione um personagem e mude-o para [Mente] através do painel de personagem na parte inferior da tela. Enquanto o estado mental estiver ativo, o personagem se concentrará em restaurar sua paz mental. O humor afeta o limite do Estado Mental. Mantenha um bom humor para um Estado Mental pacífico.
心境中正	Estável
获得{0}关于{1}的消息	Informações de {1} obtidas de {0}.
游戏时长	Tempo de Jogo
\n[color=#B65704]产出:[/color]	\n[color=#B65704]Output:[/color]
返回	Voltar
编辑移动路线。	Editar rotas.
在种植时，正快乐的哼着小调	Cultivando enquanto canta uma melodia alegre
炼体修行无法使用灵器\n	Artefatos espirituais não estão disponíveis para o cultivo físico.\n
凡人不轻信他人，甚至纷纷逃离。只能收集到怨念。	Os mortais não confiam uns nos outros e até tentam fugir. Só podem coletar ódio e decepção.
[color=#9e6404]相关工作：[/color]\n劈柴\n搬运劈柴原料\n砍伐树木\n割除植物	[color=#9e6404]Trabalhos Relacionados:[/color]\nCortar lenha\nTransportar lenha\nCortar árvores\nColher plantas
点击[装备道具]按钮。	Clique no botão [Equip].
这也拿来卖？	Você quer que eu compre isso?
提供帮助	Ajudar
\n\n<font color=#D06508>[政策每日消耗]</font>	\n\n<font color=#D06508>[Custo da Política por Dia]</font>
正专心移除工作	Concentrando-se em remover algo
位于炉灶之侧	e localizado ao lado do Fogão
雕像\n主殿升级到中级主殿解锁。选择弟子附身之后，此地信仰可直接转移给该弟子。	Estátua\nAtualize para o Salão Principal Intermediário para desbloquear. Após possuir um discípulo, a crença deste local pode ser transferida diretamente para esse discípulo.
录入速度与录入者的悟性和境界有关，在录入过程中，角色也会获得一些参悟。	A velocidade de transcrição está relacionada à inteligência e estado do transcritor. Durante a transcrição, o personagem também ganhará inspiração.
在照顾别人之时，突然心烦意乱	Cuidando de alguém; fica de repente irritado.
载入配置	Carregando Configurações
耗时：{0:N2}天\n	Tempo: {0:N2}d\n
好的	OK
[玄门秘籍]	[Orthodox Manual]
还未设置该模组的预览图	Ainda não foi definida uma imagem de pré-visualização para este mod.
被自弃之念萦绕，修行速度，学习速度，心境大幅下降。角色在此状态下战斗时自暴自弃而奋不顾死，因此御器技能突破极限2级，术法技能突破极限2级，护体技能降低5级。	Consumido pelo desejo de desistir. A eficiência do cultivo, a velocidade de aprendizado e o estado mental caem drasticamente. Neste estado, o personagem se entrega ao desespero em combate, lutando sem se importar com a própria vida. Habilidades de Controle de Artefato e Feitiços ultrapassam o limite em 2 níveis, enquanto a habilidade de Proteção diminui em 5 níveis.
{0}成功从{1}口中得出想要的答案：\n{2}	{0} conseguiu obter a resposta desejada de {1}：\n{2}.
参悟经验：{0:F0}/{1:F0}\n	Experiência de Iluminação: {0:F0}/{1:F0}\n
门派人数已达上限，无法启智	O número máximo de membros da seita foi atingido. Não é possível despertar inteligência.
存档完毕！	Jogo salvo!
半妖型态的妖族在一定时间后都将面对化形天劫，成功度过即可成功化为人形，失败则会被打回原型。灵智碎片越多天劫便越快降临。	Os Yaoguai em forma meio-humana enfrentarão a Tribulação da Transformação após um certo tempo. Se tiverem sucesso, se transformarão completamente em humanos; se falharem, retornarão à sua forma original. Quanto mais Fragmentos de Inteligência houver, mais rápido a tribulação ocorrerá.
此地	Aqui
[旁门心得]	[Manual Não Ortodoxo]
神秘	Mistério
昨天	Ontem
[align=center](秘体)[	[align=center](Corpo Secreto)[
秘籍异常\n	Erro no Manual\n
物体	Objeto
护盾相关	Relacionado a Barreira
将一个外门弟子晋升内门	Promover um discípulo externo para discípulo interno.
(被摧毁)	(Destruído)
弥留({0:N0}秒)	À Beira da Morte ({0:N0} seg)
阴阳加成	Bônus Yin-Yang
再见	Adeus.
选择物品	Selecionar Item
英	Mão
系统回调	Retorno do Sistema
在修理建筑之时，正感觉有点无聊	Reparando construções; sente-se um pouco entediado
激活雕像以等待灵兽重生	Ativar a Estátua para aguardar o renascimento do Espírito Bestial.
在逃亡途中，你们不幸被追杀的敌人找寻到，生死关头，一名青山高冠的仙人从天而降，飞剑如电，瞬间将追兵斩杀。\n  你们刚准备拜谢救命之恩，那名仙人就挥手阻止了你们，而后连说三声真像，便留下一封信笺，化光而去……	Durante a fuga, vocês foram encontrados pelos inimigos perseguidores. No momento de vida ou morte, um imortal de vestes verdes desceu dos céus, sua espada brilhando como um relâmpago, exterminando os inimigos num piscar de olhos.\n  Quando se preparavam para expressar sua gratidão, o imortal ergueu a mão para impedi-los, repetiu três vezes "é verdade", deixou uma carta e desapareceu em um raio de luz…
神国境	Reino Divino
拥有者:{0}	Proprietário: {0}
总大小:	Tamanho total:
拉屎	Defecando
移动速度：{0:F2}\n	Vel. de Movimento: {0:F2}\n
{0}点 {1}	{0} pontos {1}
可生效{0}次	Pode ser ativado {0} vezes
乱舞概率：{0:P2}	Chance de Dança Caótica: {0:P2}
珀	Gema Espiritual
确定要删除存档{0}吗？这将不可逆转。	Tem certeza de que deseja excluir o salvamento {0}? Esta ação é irreversível.
{0}对门派好感{1}{2:F0}点	{0} alterou sua afeição pela seita {1} em {2:F0} pontos.
技能等级上限	Limite de Nível de Habilidade
{0} {1:F0}岁 {2}	{0} {1:F0} anos {2}
猫	Gato
请选择要吞噬的道具	Selecione um item para devorar.
请选择一个可以灵淬的物品	Selecione um item para Refinamento Espiritual.
须处{0}{1}之境地，	Deve estar em um local {0} para {1}.
被突然的悲伤打断了修行	O cultivo foi interrompido por uma tristeza repentina.
读取旧世界数据,请耐心等待…	Carregando dados do mundo antigo, por favor aguarde…
花费{0}灵石拍卖到以下道具：	Gastou {0} pedras espirituais para arrematar os seguintes itens no leilão:
炼制成功的法宝数量	Número de artefatos refinados com sucesso.
阴\n	Yin\n
前往目标地点吐纳天地之间的元气，以获得淬体所需的淬炼精华。吐纳时的季节、时间、天气、环境等均会影响吐纳获得精华的种类和效率。	Ir até o local alvo e absorver o Qi primordial entre o céu e a terra para obter a Essência necessária para o Refinamento Corporal. A estação, o tempo, o clima e o ambiente influenciam o tipo e a eficiência da Essência obtida ao respirar.
[color=#FF0000]只能建筑在{0}环到{1}环[/color]\n	[color=#FF0000]Só pode ser construído entre {0} anel e {1} anel[/color]\n
随机生成一个法宝	Gerar um artefato aleatório.
修行时杂念频起，正感觉有点生气	Distraiu-se com pensamentos aleatórios durante a meditação; sente-se irritado com isso.
探听到重要消息	Você ouviu informações importantes.
前往其他地方进行历练	Vá para outro lugar e aventure-se.
在拆地板之时，正觉得很爽快	Removendo o piso; sente-se ótimo.
成功率:{0} 灵气:{1}	Taxa de sucesso: {0} Qi: {1}
建立神国	Estabelecer Reino Divino.
请先在地图中创建所需建筑及物品，接着通过建筑菜单中的蓝图/导出蓝图 框选一个最大不超过20x20的区域，将其中的建筑（包括置物台上符合条件的物品）导出为建筑蓝图	Primeiro, crie os edifícios e itens necessários no mapa. Em seguida, através do menu de Construção, use a opção de Planta/Exportar Planta para selecionar uma área de no máximo 20x20 espaços e exporte os edifícios (incluindo os itens elegíveis sobre plataformas de exibição) como uma planta.
<font color=#D06508>[通灵]</font>\n	<font color=#D06508>[Iluminar]</font>\n
[color=#bf642f]掌管压力：{0}[/color]\n{1}	[color=#bf642f]Pressão de Gestão: {0}[/color]\n{1}
寂	Silencioso.
选择秘籍	Selecionar Manual.
随着乾坤界的打开，此方世界天道已经消散，无法再度进入。此界回归大千世界后的篇章，未来的仙途风雨，诸般精彩仙家妙闻，且听下回分解……	Com a abertura do Reino Cósmico, as leis celestiais deste mundo se dissiparam, tornando impossível entrar novamente. Os próximos capítulos da jornada imortal aguardarão quando este reino retornar ao vasto universo...
将置物台上的物品丢下。	Remover o item da plataforma de exibição.
【{0}】赢得竞拍	【{0}】 venceu o leilão.
增加角色100000点参悟	Aumentar 100.000 pontos de compreensão do personagem.
挖地离开	Cavar e sair.
作用部位：	Parte funcional:
体修无法转换阵营。	Cultivadores físicos não podem mudar de facção.
好	Bom.
天气	Clima.
御丹	Núcleo.
{2}占用神民：{0}({1}){3}\n	{2} residentes divinos ocupados: {0} ({1}) {3}\n
平淡	Monótono.
防御	Defesa.
取消材料更换	Cancelar substituição de material.
该弟子还未能成为内门弟子	Este discípulo ainda não se tornou um discípulo interno.
即将完成	Quase concluído.
在拆地板时，正累的气喘吁吁	Removendo o piso; ofegante de cansaço.
重载SkillTree	Recarregar Árvore de Habilidades.
位于工坊台案之侧	Localizado ao lado da bancada da oficina.
随心所欲，顺其自然	Siga seu coração, deixe fluir naturalmente.
功法:{0} 	Técnica: {0} 
精力	Energia.
中	Médio.
存档正在进行，无法读档，请稍候...\n	Salvamento em andamento, não é possível carregar o jogo. Aguarde...\n
蕴养这株灵植，调整灵植的养成趋势，并借此收获一些珍稀材料。	Nutrir esta planta espiritual, ajustar sua tendência de crescimento e, assim, obter materiais raros.
\n镇物:	\nRelíquia:
失去{0}	Perdeu {0}.
攻击间隔 : {0:N1}秒	Intervalo de ataque: {0:N1} s.
