Key	Value
[NAME]拜访了[SCHOOL]，[SCHOOL]的两个年轻弟子在客房简单接待了他。他们表示派中长辈都在闭关， 不方便待客。	[NAME] visited [SCHOOL], two young disciples greeted [ENHIM] curtly in the guestroom. They explained that the elders were on retreat and could not receive guests.
[NAME]拜访了[SCHOOL]，[SCHOOL]的两个年轻弟子在客房简单接待了他。他们表示派中长辈都在闭关，不方便待客。	[NAME] visited [SCHOOL], two young disciples greeted [ENHIM] curtly in the guestroom. They explained that the elders were on retreat and could not receive guests.
[NAME]拜访了[SCHOOL]，[SCHOOL]派两个弟子接待了他。双方在密室聊了不少时间。	[NAME] visited [SCHOOL], two of [SCHOOL]'s disciples greeted [ENHIM]. The two parties had a long discussion in a back room.
[NAME]拜访了[SCHOOL]，[SCHOOL]派两个弟子接待了他，并邀请[NAME]去密室商谈。	[NAME] visited [SCHOOL], two of [SCHOOL]'s disciples greeted [ENHIM] and invited [ENHIM] to a backroom to chat.
在[NAME]走进密室后，才发现这是一个陷阱，他被[SCHOOL]抓住，成为了活靶子，几经折磨后，他假死闭气，被弃尸荒野，侥幸逃了出来。	Upon walking into the back room, [NAME] discovered that it was a trap. [IT] was grabbed by members of [SCHOOL] like a sitting duck. After being tortured for quite a while, [IT] faked [ITS] death, was left in the wilderness, and was able to make it out alive.
[NAME]潜入极天宫的藏宝库，竟然发现藏宝库最中心供奉有一本书册。	[NAME] snuck into the Skydome Palace's treasure room and discovered a volume at the heart of the room.
[NAME]心中一动，想到宗门在修行界收集到的一些极天宫的传言，于是将这本书册悄悄偷了出来。	Like lightning had struck, [NAME] remembered some of the rumors that [IT] had heard about the Skydome Palace, so [IT] decided to sneak out with the volume.
[NAME]偷偷潜入了[SCHOOL]，他几经周折，终于找到了[SCHOOL]的藏宝室，并从中偷拿了几件宝物。事后，[SCHOOL]以术法推算，从蛛丝马迹中得知偷盗者的身份，为此恼怒不已。	[NAME] snuck into [SCHOOL], and after a few twists and turns, found [ITS] way to their treasure room and made off with a few relics. After the fact, [SCHOOL] determined the identity of the thief and they were quite incensed.
[NAME]偷偷潜入了[SCHOOL]，他几经周折，终于找到了[SCHOOL]的藏宝室，然而在破解禁制时，不小心触动了警报。[NAME]寡不敌众，身受重伤，被当场拿下。	[NAME] snuck into [SCHOOL] and after a few twists and turns, found [ITS] way to their treasure room and set off an alarm by accident while breaking in. [NAME] was hopelessly outnumbered, heavily injured, and was caught right then and there.
[NAME]的双眼被挖，四肢被打断并被扔下悬崖，只侥幸留下一条残命。[SCHOOL]严厉警告了他的宗门，让他们管好自己的弟子。	[NAME]'s eyes were gouged, [ITS] limbs broken, and [IT] was thrown off a cliff. Luckily, [IT] made it out alive to enjoy a cruel existence. [SCHOOL] sternly warned [ITS] sect to take care of their disciples.
酷刑	Brutal Torture
法宝重击	Artifact Smash
[NAME]刻意收了神通，以凡人之身体会凡人之心，游戏人间，随心而为。某日清晨，[IT]心中忽然一动，竟然有所领悟。	[NAME] concealed [ITS] magic power on purpose and, with a mortal body and mind, [IT] roamed the realm doing as [IT] pleased. One morning, like lightning suddenly [IT] understood it all.
[NAME]哈哈大笑，化作一道金光离去，给当地留下无数传说。	[NAME] laughed raucously, turned into a golden light and departed, leaving countless legends around the area.
[NAME]在人间利用神通混的风生水起，[IT]并不在乎人间的道德，只凭喜恶行事：顺心者赐之富贵，忤逆者夺其性命。随心所欲的生活让他心性通达，不知不觉竟然修为大有长进。	[NAME] used [ITS] magical abilities to prosper. [IT] didn't care for morality and only based decisions on like or dislike: Riches and honor are doted upon the obedient, while life is taken from the disobedient. Living a life indulging in hedonism made [ITS] temperament understanding and imperceptibly [IT] suddenly made great progress.
[NAME]逐渐对这种生活感到了厌倦，[IT]毫不犹豫的离开这座城市。	[NAME] gradually grew bored of this type of lifestyle. [IT] left the city without hesitation.
[NAME]突然觉得这真是浪费时间，便马上中止了这个行为，离开此地。	[NAME] suddenly felt that this was really just a waste of time, so [IT] stopped the act and left the place.
[NAME]问老太太你在干什么。老太太说：我在磨针啊，你眼神不好使么。[NAME]觉得这个老太太一定是年纪大了，脑子有点不清楚。他施展法术治疗了老太太的脑疾，随后便御剑离去。	[NAME] asked the old woman what it is that she's doing. The old woman said: "I am polishing needles, can't you see that?" [NAME] thought that this old woman must be getting on in the years and growing foggy between her ears. [IT] cast a spell and healed her enfeebling mind, then left on [ITS] artifact.
老太太惊呼神仙，对[NAME]感恩不已。	The old woman cried out in alarm at the immortals and expressed profuse thanks to [NAME].
[NAME]问老太太你在干什么。老太太说：我在磨针啊，你眼神不好使么。[IT]突然有所领悟，他觉得修行之道如铁杵磨针，需要苦下功夫才能有所成就。	[NAME] asked the old woman what it is that she's doing. The old woman said: "I am polishing needles, can't you see that?" [IT] suddenly understood everything: following the Law of self-cultivation is like polishing, it requires hard work to achieve anything.
[NAME]偷偷给老太太留下一片金叶子作为报答，便乘风而去。	[NAME] surreptitiously left the old woman a gold leaf as payment, then left like the wind.
[NAME]问老太太你在干什么。老太太说：我在磨针啊，你眼神不好使么。[NAME]恼羞成怒，一个凡人老太婆也敢与仙人说教？。	[NAME] asked the old woman what it is that she's doing. The old woman said: "I am polishing needles, can't you see that?" [NAME] was miffed, a common old woman would try to instruct an immortal?
[NAME]愤怒的杀掉了这名凡人，离开了这里。	[NAME] slaughtered the commoner in a rage and left.
[NAME]觉得有点奇怪，怎么犯病的老太太这么多。	[NAME] found it a bit odd that there were so many sick old ladies.
[NAME]再次偷偷治疗了老太太，默默离去，深藏功与名。	[NAME] once again surreptitiously healed the old woman and departed silently, concealing [ITS] work.
[NAME]满怀敬意的看了这名老者一眼，转身离去。	[NAME] looked at the old man replete with respect, then turned around and departed.
[NAME]觉得有点奇怪，怎么又遇到一个磨针的老太太。	[NAME] found it a bit odd that [IT] would come across another old woman polishing needles.
[NAME]懒得搭话，转身离去了。	[NAME] couldn't be bothered to respond, so [IT] turned and left.
[NAME]在此地打坐一夜，大有所获，修行上的几个困惑不翼而飞。	[NAME] meditated all night, gained heartily from it and worked out some misunderstandings about self-cultivation.
[NAME]在此处打坐一夜，始终找不到那一点灵感，最终只能遗憾离去。	[NAME] meditated all night, but couldn't find even a bit of inspiration, so in the end gave up and left.
[NAME]在此处打坐一夜，第二天醒来竟然发现全身灵气都已恢复，甚至还比以前更雄厚了	[NAME] meditated all night and, once finished the next day, found [ITS] Qi had not only been fully replenished, but seemed to be greater than before.
[NAME]在此处打坐一夜，第二天醒来竟然发现全身灵气都已恢复	[NAME] meditated all night and, once finished the next day, found that [ITS] Qi had been fully replenished.
[NAME]模仿异兽的进攻轨迹，竟然大有所得。他们的进攻方式似乎是某种浑然天成的剑诀。	[NAME] imitated the attack of a beast and suddenly made great gains. Their attacks seemed like art, it was truly a masterful display of swordsmanship.
[NAME]仔细模仿了异兽的呼吸吐纳，竟然大有所得。这种吐纳的方法十分高明，可以更高效的吸收灵气。	[NAME] carefully imitated the manner of breathing of beasts and suddenly made great gains. This manner of breathing was brilliant, it allowed Qi to be absorbed more efficiently.
[NAME]观察了异兽飞行的姿势，若有所悟。他们的行动能很好地利用空气的流动，让飞行变得更迅速。	[NAME] observed the form of beasts in flight and gained insight. Their movements made great use of airflows, enabling them to fly even quicker.
[NAME]参考了异兽满是皱褶的皮肤，恍然大悟。这样的结构确实可以更好的消解攻击中的冲击力。	[NAME] ruminated upon the folds in beasts' hides and gained great insight. This type of structure is better suited for absorbing impacts.
[NAME]努力的观察模仿，但是始终学不到其中的那点神髓，总是差了点灵感。异兽争斗了一会，便各自离去了。	[NAME] put a lot of effort into observing and imitating, but could not come to understand the essence of it all. Insight always seemed just short of the goal. The beasts fought for a while, then they stalked off.
多次的围观异兽的警觉，两只异兽竟然一起向[NAME]发动了凌厉的攻击，[NAME]猝不及防，一番纠缠争斗之下，受了不少伤才得以脱身。	After observing animals alert multiple times, two beasts rushed at [NAME]. [NAME] was caught off guard and grappled with them, then escaped after taking more than a few injuries.
[NAME]不想招惹这两只异兽，扭头离开了。	[NAME] did not want to provoke these two beasts, and so turned and left.
[NAME]收起飞剑，落下云端。走到近处，才发现这是一群%s的内门弟子。	[NAME] sheathed the artifact and fell down through the clouds. Drawing nearer, it became clear that it was a group of %s disciples.
[NAME]表明来意，%s的弟子表示了对你的感谢。众人合力施法，终于遏制了瘟疫的扩散。	[NAME] stated the reason for being there, the %s disciples expressed their thanks. They combined their powers together in one effort and finally they were able to rein in the spread of the plague.
[NAME]表明来意，%s的弟子虽然对你邪派出身将信将疑，但因情况紧急，还是略带防备的同意了你。	[NAME] stated the reason for being there, and the %s disciples, while filled with doubt by [ITS] dark past, agreed with [ENHIM] uneasily because of the exigency of the situation.
众人合力施法，终于遏制了瘟疫的扩散。%s的弟子也为之前对你的怀疑道歉。	They combined their powers together in one effort and finally they were able to rein in the spread of the plague. The %s disciples apologized for doubting [ENHIM] previously.
