Key	Value
    天苍历245年，腊月。\n    立派于月轮山的正道门派太一门，突遭外敌入侵。太一门掌教虽临阵突破金丹，但却在追击敌人时身陷绝龙阵，最终陨落。\n    是夜，太一门满门尽灭。仅有数名外门弟子在传功长老的帮助下逃出山门……	    Year 245 of the Tiancang Era, December. \n    The Taiyi sect, which had established itself near Mt.Fullmoon, was suddenly invaded by enemies. Although the sect leader had performed a breakthrought into Golden Core right before the battle, they ambushed him with a Dragon-Killer Formation as he was in pursuit—this became his undoing.\n    That night, almost the entire Taiyi sect was massacred. Only a handful outer disciples managed to escape the mountain with the help of an elder...
选择存档	Choose a save file
今天的{0:N0}点	{0:N0} today
{0:N0}个小时后	{0:N0} hours later
{0}天后的{1:N0}点	{0} days later at {1:N0} o'clock
微乎其微	Insignificant
{0}成	{0}0 % 
十	Ten
一	One
二	Two
三	Three
四	Four
五	Five
六	Six
七	Seven
八	Eight
九	Nine
零	Zero
百	Hundred
千	Thousand
万	Ten Thousand
读取存档	Load
抱歉，WeGame异常导致游戏即将退出。	Sorry, an error occurred with WeGame which caused the game to shut down.
游戏有版本更新{0}	New version available {0}
是否确定退出游戏	Are you sure you want to quit the game?
上个存档正在写入，目前还不能再次存档。	Unable to save at the moment, the previous save file is still being written.
神秘人	Mysterious person
晴天	Sunny Day
空地	Empty Ground
上的	Atop
数十天前	Weeks Ago
半年多前	Over Half A Year Ago
大约{0}年前	About {0} Years Ago
大约{0}年半前	About {0} and a half Years Ago
载入配置	Loading Configurations
初始化游戏数据失败，游戏将不能正常运行。请检查数据完整性和确认模组数据正确。\n依然要进入吗？	Failed to initialize game data. The game will not be able to run properly. Please verify the integrity of game files and make sure your mod data is correct. \nDo you still want to continue?
资源加载(1/4)..	Asset Loading(1/4)..
资源加载(2/4)..	Asset Loading(2/4)..
资源加载(3/4)..	Asset Loading(3/4)..
资源加载(4/4)..	Asset Loading(4/4)..
初始化{0}..({1}/{2})	Initializing {0}…({1}/{2})
特效数据	Special Effects Data
以下模组对系统原生物品数据进行了修改，可能会导致交易系统异常。\n{0}	The following mods have altered the original items' data and may cause the transaction system to fail. \n{0}
自动存档..	Auto-saving...
存档中...	Saving...
存档	Save
存档完毕！	Game saved!
记录世界	Recording world
准备数据	Preparing data
写入数据	Writing data
破碎时空，话外别传	Epilogues in the shattered time and space
即将完成	Almost complete
非常抱歉！存档失败。\n愤怒的您可能会责怪开发团队，您的确有理由这样做，这本不应该发生。\n我们非常抱歉！请尝试读取旧的存档。\n如果需要支持或者报告问题，请发送邮件至:\nQA@GSQStudio.com。	Sorry! Failed to save. \nYou might want to rage and blame us developers at the moment, and we understand you as this shouldn't have happened. \nSorry! Please try to load an old save. \nIf you need help or wish to report an issue, please contact us at \nQA@GSQStudio.com.
读取存档文件	Loading save file
载入数据:{0}/{1}	Loading data: {0}/{1}
逆转因果，有干天和。已无法在真仙模式下使用。\n(你已经离开真仙模式)	The world is revolving around its axis and you are no longer part of Immortal.\n(You have left Immortal)
子时,子夜时分,三更时分,夜半时分,夜深之时,万籁俱静	It is about 23:00–1:00, the night sky is filled with twinkling stars
丑时,鸡鸣时分,四更时分,星垂夜阔,西月微斜	It is about 1:00–3:00, darkness still reigns supreme but will soon regress
寅时,黎明时分,平旦之时,五更时分,月沉西落,东方渐白	It is about 3:00–5:00, light begins to shine, expelling the darkness
卯时,日出时分,破晓时分,日始时分,清晨初雾,晨光初露	It is about 5:00–7:00, the cocks crow heralding a new day
辰时,早食之刻,日初之时,生气苏始	It is about 7:00–9:00, workers are scurrying to and fro
巳时,日禺之时,隅中时分	It is about 9:00–11:00, noon is nearing and the sun shines brighter
午时,日中之时,正午之时,响午时分	It is about 11:00–13:00, the lunch bells chime to roaring laughter
未时,日央之刻,日昳时分,日斜心慵	It is about 13:00–15:00, half the day has gone but shade is still scarce
申时,夕食之刻,日闲之时,响午之后	It is about 15:00–17:00, workers are finishing up their daily tasks
酉时,日落时分,日沉之刻,傍晚时分,暮色怅晚,鸟倦云舒	It is about 17:00–19:00, light spring up from hovel big and small
戌时,黄昏时分,日夕之刻,日暮时分,起更之时,华灯初上	It is about 19:00–21:00, darkness returns suppressing the last light
亥时,人定之时,二更时分,夜深人静,月上柳梢,夜幕深沉	It is about 21:00–23:00, the world is shrouded in darkness and animals roam
舒服	Comfortable
开心	Delighted
工作	Work
在工作之时，正感觉有点无聊	Working; feels a bit bored
在工作之时，突然心有所感	Working; gets a sudden feeling
在工作间余，刚小憩片刻	Taking a break in-between work
在工作之时，突觉莫名伤心	Working; feels a bit sad all of a sudden
在工作之时，正累的气喘吁吁	Working; panting for breath
在工作时，突然走神	Working; daydreaming
在工作时略有所得，正喜上眉梢	Working; feels happy for having learned something
工作不顺，觉得有点灰心	Work is not going well; feels somewhat frustrated
正专心工作	Concentrating on work
无心工作，正想偷懒	Slacking; doesn't want to work
刚在工作时走了走神	Keeps daydreaming while working
工作时仿佛犯冲，正感觉有点生气	Feels frustrated while working; feels a bit angry
正在乐呵呵的工作中	Happily working
施展神通	Perform Miracle
练功	Train
意兴阑珊的准备开始今天的筑基功课	Excitedly prepares for today's foundation training class
热身结束，刚准备开始筑基	Warm-up finished; about to begin foundation training
在筑基之时，正感觉有点无聊	Training foundation; feels a bit bored
在筑基之时，突然心有所感	Training foundation; gets a sudden feeling
在筑基间余，刚小憩片刻	Training foundation; taking a break
在筑基之时，突觉莫名伤心	Training foundation; feels a bit sad all of a sudden
在筑基时突然走神	Training foundation; daydreaming
在筑基时略有所得，喜上眉梢	Training foundation; feels happy for having learned something
筑基不顺，觉得有点灰心	Foundation training is not going well; feels somewhat frustrated
正专心筑基	Concentrating on training foundation
无心筑基，正想偷懒	Slacking; doesn't want to train foundation
筑基时处处受挫，正感觉有点生气	Feeling frustrated while training foundation; feels a bit angry
正懒懒散散的筑基中	Trains foundation without any enthusiasm
觉得筑基艰难，正有点灰心	Thinks foundation training is difficult; feels discouraged
正在为筑基困扰	Troubled by the foundation training
筑基时走岔了气，正准备休息一下	Lost control of Qi during foundation training; going to get some rest
正在筑基	Training foundation
练功筑基许久，正累的气喘吁吁	Has trained foundation a long while; panting for breath
结束今天的筑基功课，刚准备擦擦汗	Has finished today's foundation training; sweating profusely
刚结束今天的筑基功课	Just finished today's foundation training
刚完成筑基，正觉得有点意犹未尽	Foundation training completed; thinking about doing extra training
突破	Breakthrough
准备突破瓶颈	Preparing for a breakthrough
突破瓶颈前，正觉得有点心神不宁	About to breakthrough; feels somewhat uneasy
信心满满，正准备突破瓶颈	Confident; about to perform a breakthrough
突破结束，正感慨大道难测	Breakthrough completed; having mixed feelings
打坐修行	Meditation Practice
刚准备开始修行	Preparing to meditate
平心静气，准备修行	Calm; ready to begin meditating
打坐修行许久，正准备休息一下	Has meditated a long while; going to get some rest
此次修行大有所获，正感欣喜	Learned a lot from the meditation session; very happy about it
修行时总觉得心神不宁，正打算缓缓	Feels uneasy while meditation: wants to take a break
修炼时无法静心，刚走了会神	Unable to find inner peace while meditating; just began daydreaming
在修行之时，正感觉杂念丛生	Meditating; distracted by thoughts
被突然的悲伤打断了修行	Interrupted by sudden sadness while meditating
在修行时略有所得，正略感欣喜	Learning something from the meditation; feels happy
修行不顺，觉得有点灰心	Meditation is not going well; feels somewhat frustrated
正专心修行	Concentrating on meditating
无心修行，正想偷懒	Slacking; doesn't want to meditate
刚在修行时走了走神	Keeps daydreaming while meditating
修行时杂念频起，正感觉有点生气	Distracted by random thoughts while meditating; feels angry about it
刚完成今天的修行	Just finished today's meditation
今天的修行结束，正感觉神完气足	Meditation completed; feeling very energetic
闲来无事，准备练习秘法	Has nothing to do; decided to practice a secret Law
准备好仪轨符具，准备练习秘法	Preparing ritualistic talismans and tools for practicing a secret Law
掐不准咒诀，正在恼火	Unable to cast spells accurately; feels angry about it
练习秘法时，正乐在其中	Practicing a secret Law; enjoys it
在练习秘法之时，正觉得心烦意乱	Practicing a secret Law; feels upset
在练习秘法间余，刚小憩片刻	Practicing a secret Law; taking a break
在练习秘法时，突然走神	Practicing a secret Law; daydreaming
在练习秘法时略有所得，刚准备收工	Learned something while practicing a secret Law; about to stop training
练习秘法不顺，觉得有点灰心	Secret Law practice is not going well; feels somewhat frustrated
正专心练习秘法	Concentrating on practicing a secret Law
无心练习秘法，正想偷懒	Slacking; doesn't want to practice secret Laws
练习秘法完毕，正感觉十分疲惫	Finished practicing secret Law; feels very tired
整理好心情，准备开始练习护体	Getting psychologically prepared for protection training
想到又要练习护体，正觉得忧郁	Depressed at the thought of having protection training again
在练习护体之时，正觉得十分痛苦	Undertaking protection training; finds it extremely dreary
正咬牙坚持练习护体	Persistently undertakes protection training
在练习护体间余，刚小憩片刻	Undertakes protection training; taking a break
在练习护体之时，正觉得生无可恋	Undertakes protection training; feels nihilistic
在练习护体时突然走神	Undertakes protection training; daydreaming
终于完成了此次护体练习，喜上眉梢	Finally completed the protection training session; ecstatic
正专心练习护体	Concentrating on protection training
无心练习护体，正想偷懒	Slacking; doesn't want to train protection
正懒懒散散的练习护体中	Trains protection without any enthusiasm
觉得练习护体好难，正有点灰心	Frustrated as protection training is not going very well
正在为要不要练习护体而困扰	Ponders whether to train protection
练习护体时走岔了气，正准备休息一下	Lost control of Qi during protection training; going to get some rest
正在练习护体	Training protection
练习护体许久，正累的气喘吁吁	Has trained protection a long while; panting for breath
结束今天的练习护体功课，正疼的直咧嘴	Has finished today's protection training; grimaces in agony
刚结束今天的练习护体功课	Just finished today's protection training
刚练完护体，正觉得有点意犹未尽	Protection training completed; thinking about doing extra training
凝神聚气，准备开始御剑练习	Concentrating Qi while mastering the sword.
准备开始练习御剑术	Prepares to train sword mastery
在练习御剑之时，正因法宝太快而苦恼	Training sword mastery; annoyed over artifacts
正沉醉在御剑练习中	Fully immersed in training sword mastery
在练习御剑间余，刚小憩片刻	Mastering the sword; taking a break
在练习御剑时突然走神	Training sword mastery; daydreaming
无心练习御剑术，正想偷懒	Slacking, doesn't want to train sword mastery
