ID	Name	Desc
300012	Sentient Spirit Stone	[NAME] era originalmente uma Pedra do Espírito, portanto, nasceu naturalmente com uma quantidade maior de Qi.
300013	Sentient Talisman	[NAME] era originalmente um talismã, o que lhe permite equipar 1 talismã adicional.
300014	Sentient Gear	[NAME] era originalmente uma engrenagem, o que aumenta os efeitos das engrenagens em 100% ao equipá-las.
300015	Sentient Relic	[NAME] era originalmente uma Relíquia do Feng Shui, o que aumenta os efeitos das Relíquias do Feng Shui em 100% quando sob sua influência.
300016	Sentient Material	[NAME] era originalmente um [ITEM]. [NAME] pode crescer consumindo [ITEM].
300017	Sentient Artifact	[NAME] era originalmente um artefato. [NAME] pode manejar artefatos muito mais facilmente.
300018	Sentient Building	[NAME] era originalmente um edifício. [NAME] pode remodelar seu próprio corpo consumindo vários materiais de construção.
300019	Sentient Plant	[NAME] era originalmente uma planta. [NAME] continua a crescer lentamente a cada dia.
300020	Sentient Mortal	O corpo original de [NAME] era inutilmente mundano. Mesmo assim, ainda recebeu a chance de se tornar senciente pela graça da fortuna.
300022	Body of Genesis	O corpo de [NAME] foi forjado lançando um feitiço usando Fortune Seed. Portanto, [NAME] tem um corpo quase perfeito de carne. Deve ter sido abençoado pela graça da própria fortuna.
310001	Yaoguai	Transformado de um Yaoguai.
310002	Possession	Mudou de forma de um Yaoguai possuído.
400000	Bear Yaoguai	O corpo original de [NAME] é o de um urso Yaoguai. Embora preguiçoso por natureza, possui membros muito desenvolvidos, o que o torna bom em lutas. Seu corpo forte também o torna resistente ao frio e a todos os tipos de danos dos Cinco Elementos.
400001	Rabbit Yaoguai	O corpo original de [NAME] é o de um coelho Yaoguai. Tem boa capacidade de audição, tempo de reação muito rápido e raciocínio rápido. No entanto, é tímido por natureza, anti-social e impaciente.
400002	Chicken Yaoguai	O corpo original de [NAME] é o de uma galinha Yaoguai, o que a faz dormir muito pouco e muito trabalhadora, permitindo que ela cultive mais rápido que as outras. Viver em grupos também melhorou a socialização.
400003	Wolf Yaoguai	O corpo original de [NAME] é o de um lobo Yaoguai. Astuto e confiável, ele se destaca na caça e na luta.
400004	Snake Yaoguai	O corpo original de [NAME] é o de um demônio cobra. É muito perceptivo e ferozmente rápido. Por outro lado, tem audição ruim, gostos sensíveis e tem medo de fogo. Nos tempos antigos, os cultivadores da cobra Yaoguai tentaram transformar seus corpos em uma forma parecida com dragões, e acabaram sendo processados ​​pela raça do dragão e quase foram extintos. Portanto, eles não deixaram muito de uma técnica secreta de refinamento corporal para trás.
400005	Boar Yaoguai	O corpo original de [NAME] é o de um javali Yaoguai. Selvagem e feroz, tem um corpo vigoroso e consome uma grande quantidade de comida por refeição, e é bom em converter comida em Vigor. No entanto, falta espiritualidade e inteligência.
400006	Frog Yaoguai	O corpo original de [NAME] é o de um sapo Yaoguai, portanto, tem forte adaptabilidade. O muco secretado da superfície de seu corpo pode ajudar a curar a maioria dos ferimentos, e seu tamanho em miniatura o torna melhor em Artesanato Mágico.
400007	Turtle Yaoguai	O corpo original de [NAME] é o de uma tartaruga Yaoguai. Ele se move lentamente, mas tem uma vida útil muito longa e boa mentalidade. Muito bom em auto-proteção também.
400008	Cat Yaoguai	O corpo original de [NAME] é o de um gato Yaoguai. Ele não está disposto a fazer qualquer trabalho duro, mas possui uma enorme espiritualidade e charme. É muito bom em esconder seu movimento e tem um grande potencial.
400009	Tiger Yaoguai	O corpo original de [NAME] é o de um tigre Yaoguai. Como o rei dos animais, é extremamente agressivo.
400010	Bull Yaoguai	O corpo original de [NAME] é o de um touro Yaoguai. O gado é um animal trabalhador e dócil, com corpo forte e mente firme, por isso é hábil na agricultura. Também possui um sistema digestivo único, o que lhe confere uma maior compreensão das qualidades das ervas muito além de outras.
400011	Panda Yaoguai	O corpo original de [NAME] é o de um Panda Yaoguai. Pandas são fofos e ingênuos, preguiçosos e travessos. Seus corpos estão familiarizados com o Yin e o Yang, que trazem algum benefício para o cultivo.
500001	Patriarch	Transmigrou como o bastardo de uma família nobre. Como bastardo, Noah nunca teve acesso a muitos recursos de sua família. Em vez disso, muitas vezes ele se viu ostracizado e reprimido. Ele finalmente encontra uma maneira de escapar e chegar à Royal Academy, onde seu verdadeiro potencial é desbloqueado e seu futuro começa a parecer brilhante.
500002	Interdimensional travel	Depois de explorar seu mundo ao máximo, Noah decide viajar para outro mundo através de uma passagem dimensional.
500003	Alicia's Familiar	O familiar de Alicia é um gato branco chamado Snow. Quando Snow liga, ela pode se transformar em um tigre branco.
500004	Portal Gate	Quando Alicia e Regaleon estavam na floresta fazendo seus negócios habituais, cada um deles viu um portal brilhando. Eles pensaram que era estranho, mas eles estavam curiosos e então eles foram sugados sem saber e eles apenas perceberam que estavam em outro mundo
500005	Regaleon's Familiar	O familiar de Regaleon é um falcão marrom chamado Tempest. Quando Tempest é ligado, ele pode se transformar em uma fênix vermelha.
500006	Portal Gate	Quando Alicia e Regaleon estavam na floresta fazendo seus negócios habituais, cada um deles viu um portal brilhando. Eles pensaram que era estranho, mas eles estavam curiosos e então eles foram sugados sem saber e eles apenas perceberam que estavam em outro mundo
500007	Fortune Panda	Por ser o discípulo mais antigo, mas mais esquecível, do deus da fortuna, ele sempre foi capaz de viver uma vida longa e preguiçosa. Foi até o Imperador Celestial que desejou celebrar o ano novo com algo espetacular, pedindo a cada Deus que seu discípulo mais velho realizasse um truque ou façanha para mostrar ao imperador. Enquanto eventualmente o discípulo do gato foi escolhido para a Fortune. Foi principalmente porque o Panda empurrou essa responsabilidade para o gato da fortuna, devido ao fato de que ele era muito preguiçoso para fazê-lo em primeiro lugar.
500008	Punished Panda	Ele é o discípulo esquecido do Deus da Fortuna e foi enviado ao reino como punição para reconstruir seu cultivo de fortuna depois de ter feito um grande desserviço ao Deus da Fortuna \nsendo expulso do reino celestial por seu mestre para recultive o cultivo da fortuna celestial e ganhe dez milhões de dólares antes de poder retornar ao reino celestial.
500009	Machine Goddess	Ela foi capturada quando criança e experimentou um novo protótipo conhecido como nanobots. Após inúmeros experimentos, ela foi a primeira a sobreviver e se tornou a nanomante mais forte, uma maga que usa nanobots como arma. No entanto, os cientistas a mantiveram acorrentada usando máquinas contra ela. No entanto, ela logo foi salva por um herói e decidiu se juntar ao grupo dele. Infelizmente, o herói a traiu por causa de seu ciúme de seu poder e ela foi morta. Reencarnando em um mundo diferente, ela agora era um monstro conhecido como uma garota da neve que pode usar o poder do gelo. Com gelo, ela apóia seus nanobots em combate congelando seus inimigos e depois os despedaçando com espadas e armas feitas de seus nanobots.
500010	Nanomancer	O caos deu a Shiro seu favor e permitiu que ela retivesse suas memórias e poderes em sua próxima reencarnação. \nEla acorda sozinha no deserto e é quase devorada por lobos, mas seus instintos, habilidades e poderes entram em ação. para derrotar e comer a mana dos lobos!
500011	The Tantrum Prince	Kresnik é o Príncipe de Ritz, noivo da Princesa ALINEA. Quando ela morre e encarna em Ara, uma jovem mulher no Japão moderno, Kres também reencarna no noivo de Ara, Homura Ryuu, herdeiro da família mais influente do Japão.
500012	Fate Arrangement	Reencarnou devido ao seu destino estar ligado ao de Alinea \nKresnik renasce como Homura Ryuu sob uma reencarnação normal (é Alinea quem morre e transmigra)
